"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"New Caledonia","NCL","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","17200000.7629395","11609999.6566772","15810000.4196167","16500000","22870000.8392334","38229999.5422363","54959999.0844727","74639999.3896484","62049999.2370605","64709999.0844727","46490001.6784668","78059997.5585938","115010002.13623","148649993.896484","197970001.220703","150169998.168945","158660003.662109","181899993.896484","130509994.506836","145369995.117188","206589996.337891","282630004.882813","261100006.103516","281600006.103516","302410003.662109","310679992.675781","357980010.986328","394730010.986328","408429992.675781","451209991.455078","396140014.648438","338820007.324219","338390014.648438","314510009.765625","350170013.427734","294149993.896484","323829986.572266","453899993.896484","524340026.855469","","","","","","","","","","","","","","","","","",
"Niger","NER","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","39999.9991059303","1990000.00953674","4380000.11444092","4510000.22888184","14859999.6566772","15130000.1144409","22069999.6948242","22020000.4577637","30649999.6185303","33380001.0681152","31540000.9155273","40889999.3896484","43240001.6784668","70849998.4741211","134809997.558594","137270004.272461","125709999.084473","95019996.6430664","155229995.727539","172529998.779297","165429992.675781","191360000.610352","257160003.662109","173570007.324219","157750000","297640014.648438","303709991.455078","354649993.896484","371410003.662109","298049987.792969","387589996.337891","369559997.558594","356709991.455078","338519989.013672","372950012.207031","272390014.648438","252059997.558594","333230010.986328","292339996.337891","187270004.272461","209210006.713867","258980010.986328","295809997.558594","481019989.013672","548679992.675781","523090026.855469","541940002.441406","575450012.207031","615450012.207031","470630004.882813","741380004.882813","644669982.910156","891140014.648438","797299987.792969","917780029.296875","869520019.53125","952479980.46875","1224699951.17188","1308500000","1439520019.53125","1928699951.17188","1774969970.70313",
"Nigeria","NGA","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","32639999.3896484","30389999.3896484","30979999.5422363","20719999.3133545","44970001.2207031","75309997.5585938","68360000.6103516","72800003.0517578","68800003.0517578","85110000.6103516","107540000.915527","107110000.610352","83000000","76379997.253418","72610000.6103516","81379997.253418","51819999.6948242","42009998.3215332","40150001.5258789","25739999.7711182","34400001.5258789","39250000","34950000.7629395","46750000","32389999.3896484","31709999.0844727","58119998.9318848","67620002.746582","118080001.831055","344000000","255080001.831055","258320007.324219","258820007.324219","288420013.427734","189660003.662109","210960006.713867","188750000","199839996.337891","203339996.337891","151990005.493164","173800003.051758","167820007.324219","299549987.792969","309850006.103516","578770019.53125","6401790039.0625","11431959960.9375","1958599975.58594","1293719970.70313","1639229980.46875","2052360107.42188","1809859985.35156","1916170043.94531","2515719970.70313","2478600097.65625","2431540039.0625","2498189941.40625","3356360107.42188","3303280029.29688","3275459960.9375","3375530029.29688","3357189941.40625",
"Nicaragua","NIC","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","8319999.69482422","9380000.11444092","7460000.03814697","7780000.20980835","9279999.73297119","9250000","12630000.1144409","11279999.7329712","11319999.6948242","16190000.5340576","22389999.3896484","15010000.2288818","11020000.4577637","27760000.2288818","30370000.8392334","27190000.5340576","26500000","23690000.5340576","28799999.2370605","82849998.4741211","183479995.727539","95720001.2207031","96809997.5585938","93889999.3896484","104680000.305176","100809997.558594","146330001.831055","145000000","220589996.337891","242149993.896484","329559997.558594","799020019.53125","612080017.089844","316929992.675781","538539978.027344","569070007.324219","883359985.351563","354160003.662109","504510009.765625","597739990.234375","501929992.675781","825070007.324219","416049987.792969","737340026.855469","1104910034.17969","656349975.585938","623849975.585938","729799987.792969","662229980.46875","661429992.675781","511160003.662109","536580017.089844","532320007.324219","495799987.792969","432170013.427734","457920013.427734","430980010.986328","562590026.855469","353859985.351563","388089996.337891","460209991.455078","753419982.910156",
"Netherlands","NLD","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","8619999.88555908","10729999.5422363","9039999.96185303","16219999.3133545","19489999.7711182","17879999.1607666","15399999.6185303","14189999.5803833","10899999.6185303","10840000.1525879","23319999.6948242","22829999.9237061","28909999.8474121","32340000.1525879","28670000.0762939","39919998.1689453","43009998.3215332","71110000.6103516","70269996.6430664","126959999.084473","150770004.272461","163919998.168945","177229995.727539","174809997.558594","157380004.882813","188360000.610352","260250000","322529998.779297","366660003.662109","415179992.675781","357179992.675781","374029998.779297","388529998.779297","299380004.882813","384160003.662109","380630004.882813","331339996.337891","315339996.337891","307730010.986328","292230010.986328","311239990.234375","347820007.324219","334500000","452880004.882813","429660003.662109","407230010.986328","452510009.765625","556969970.703125","614659973.144531","708989990.234375","767349975.585938","749320007.324219","769679992.675781","873330017.089844","883820007.324219","1224439941.40625","1064500000","1269650024.41406","1452369995.11719","1332680053.71094","1758849975.58594","1567430053.71094",
"Nauru","NRU","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","","","9999.99977648258","","9999.99977648258","","19999.9995529652","29999.9993294477","29999.9993294477","19999.9995529652","29999.9993294477","29999.9993294477","50000.0007450581","39999.9991059303","59999.9986588955","180000.007152557","50000.0007450581","159999.996423721","379999.995231628","409999.996423721","419999.986886978","11119999.8855591","2529999.97138977","3250000","2619999.88555908","2119999.88555908","6550000.19073486","4000000","7260000.22888184","11720000.2670288","16139999.3896484","13750000","9239999.77111816","17520000.4577637","25610000.6103516","31239999.7711182","23430000.3051758","27780000.6866455","37529998.7792969","35619998.9318848","28750000","22520000.4577637","31250000","22680000.3051758","25760000.2288818","37529998.7792969","54330001.8310547","28250000","33759998.3215332",
"New Zealand","NZL","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","745530010.223388","762780004.501343","861019989.013672","749409991.264343","560029986.381531","998880004.882813","1097730027.19879","1213810019.4931","1353819989.91966","2009040039.0625","2110599970.81757","2026099968.7314","1813460002.60115","2134979962.82578","1814010022.16339","2654280036.92627","2764479977.13089","2152020048.14149","2024350060.46295","1872070014.95362","4746860019.68385","7646439964.29444","5421000036.71647","4057880119.80056","4542350080.49011","5647339881.89697","4908549998.3281","3052029966.35437","3465979955.67322","3712650030.37452","3677330028.53394","3046539981.84204","3212150010.58578","3681539997.10083","4392480070.11414","1445759994.50684","1950649993.89649","1820559997.55859","2425139961.24268","2790770011.90187","2460450004.57763","5465630062.10327","4440889915.46631","4381100090.02686","5785960079.19311","3983880065.91797","5804090118.40821","4921759941.10108","3619390022.27784","2150759952.54517","3409140029.90723","3610820100.42667",
"Oman","OMN","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","250000","330000.013113022","439999.997615814","360000.014305115","4059999.94277954","1840000.0333786","620000.004768372","939999.997615814","50000.0007450581","39999.9991059303","70000.0002980232","2039999.96185303","9859999.65667725","22540000.9155273","169630004.882813","140130004.882813","170440002.441406","363250000","60619998.9318848","243839996.337891","219330001.831055","252000000","136539993.286133","71230003.3569336","106430000.305176","77580001.8310547","103849998.474121","44919998.1689453","5099999.90463257","24690000.5340576","68199996.9482422","13090000.1525879","39630001.0681152","129679992.675781","155470001.220703","75089996.3378906","82930000.3051758","100400001.525879","555739990.234375","53150001.5258789","79669998.1689453","8310000.4196167","76970001.2207031","64309997.5585938","100339996.337891","19040000.9155273","54069999.6948242","213979995.727539","74650001.5258789","144490005.493164","-21610000.6103516","","","","","","","","","","","",
